EfisProjectId,Id,ProjectEa,ProjectName,District,CountyCode,RouteCode,PostMileBegin,PostMileEnd,ScheduleStartDate,ScheduleFinishDate,M040_BeginProj,M800_ENDPROJ
0824000206,05/12/2056,08-1R000,0824000206 - 1R000 IT IS PROPOSED TO INSTALL NEW MGS ON BOTH EASTBOUND AN,08,SBD,142,0,0,45378,47042,,46675
0824000207,06/02/2056,08-1R030,0824000207 - 1R030 PROPOSED INTERCHANGE IMPROVEMENTS TO BUNDY CANYON ROAD,08,RIV,015,15,17.3,45537,49208,,
0824000208,05/13/2056,08-1R040,"0824000208 - 1R040 AT EACH LOCATION, INSTALL 222I DETECTOR CARDS, PROCESS",08,59V08,VAR,0,0,45453,46665,,46310
0824000209,06/09/2056,08-1R020,"0824000209 - 1R020 THE SCOPE OF WORK PROPOSES TO UPGRADE, EXTEND, AND INS",08,RIV,215,10.9,11.6,45389,47641,,47641
0824000210,06/18/2056,08-0P910,0824000210 - 0P910 -INSTALL BARRIER ALONG THE RIGHT SHOULDER OF EASTBOUND,08,SBD,010,23.6,23.9,45404,46713,45728,46713
0824000216,06/26/2056,08-1R060,0824000216 - 1R060 REPAIR THE VENTILATION SYSTEM AND PERFORM ARCHITECTURA,08,SBD,015,0,0,45392,45392,,
0824000226,09/19/2056,08-1R100,0824000226 - 1R100 - INSTALL TRAFFIC SIGNALS AT THIS INTERSECTION,08,SBD,038,8.1,8.9,45420,47851,45702,47487
0824000227,09/20/2056,08-1R010,0824000227 - 1R010 - ON NORTHBOUND ROUTE 215 FROM POST MILE 24.1 TO PM 24,08,RIV,215,24.1,24.6,45417,47854,,47518
0824000230,10/03/2056,08-1R120,0824000230 - 1R120 THIS PROJECT PROPOSES TO INSTALL OVERHEAD LIGHTING AT,08,SBD,VAR,0,0,45414,47365,,46736
0824000236,11/12/2056,08-1R140,0824000236 - 1R140 PROPOSED INTERCHANGE IMPROVEMENTS TO WILDOMAR TRAIL IN,08,RIV,015,13.6,16.3,45537,46203,,
0824000237,11/13/2056,08-1R130,0824000237 - 1R130 INSTALL TRAFFIC SIGNALS AT THIS INTERSECTION,08,SBD,018,84,84.7,45448,47977,45853,47617
0824000255,05/03/2057,08-43273,0824000255 - 08-43273 - CONSTRUCT 2 LANE NB CD ROAD ONLY (PHASE 3),08,RIV,015,5.5,9.6,37397,48395,,48212
0825000002,05/12/2057,08-1R170,0825000002 - 1R170 DIRECT ACCESS DROP RAMPS FOR BUS/(HOV POTENTIAL) FROM,08,RIV,091,5,7.4,45614,46108,,
0825000003,06/09/2057,08-1R230,0825000003 - 08-1R230 - REPLACE ASPHALT CONCRETE SURFACING,08,SBD,015,74,75,45484,45484,,
0825000004,06/05/2057,08-1R220,0825000004 - 08-1R220 - PREPARE A DISTRICT DIRECTOR'S ORDER TO REPAIR PAV,08,RIV,215,31.2,34.2,45483,48065,,45674
0825000005,11/14/2056,08-1R050,0825000005 - 1R050 REPLACE EXISTING WIM SYSTEM ON SR-86 (SITE #40) IN THE,08,RIV,086,15.7,16.3,45502,48347,46248,47977
0825000006,06/20/2057,08-1R250,0825000006 - 1R250 0.35' COLD IN-PLACE RECYCLING AND 0.2' OVERLAY OF MAIN,08,RIV,010,32.9,34,45489,48068,,45937
0825000007,07/11/2057,08-1F751,0825000007 - 1F751 DAY LABOR 2024/2025,08,59V08,VAR,0,0,45509,48715,,
0825000009,07/26/2057,08-1R240,0825000009 - 1R240 REPLACE ASPHALT CONCRETE SURFACING.,08,SBD,010,10.8,11.5,41829,48082,,45838
0825000010,08/08/2057,08-1R260,0825000010 - 1R260 REMOVE AND REPLACE ASPHALT PAVEMENT,08,RIV,015,0,0,45504,45504,,
0825000011,08/06/2057,08-1R270,0825000011 - 1R270 PREPARE A DISTRICT DIRECTOR'S ORDER TO REPAIR SETTLED,08,SBD,038,0,0,45505,45505,,
0825000012,08/20/2057,08-1R160,"0825000012 - 1R160 ALONG SR-60, THERE ARE OCCURRENCES OF SERIOUS INJURY A",08,59V08,VAR,0,0,45510,45510,,
0825000016,09/03/2057,08-1R280,0825000016 - 1R280 REPLACE THE NONFUNCTIONAL CHILLER SYSTEM,08,SBD,015,0,0,45510,48099,,46171
0825000018,09/26/2057,08-1R180,0825000018 - 1R180 FOUR (4) HUBS WILL BE INSTALLED AT THE VARIOUS LOCATIO,08,59V08,VAR,0,0,45524,46661,,46339
0825000019,10/09/2057,08-1P761,"0825000019 - 1P761 INSTALL HIGH-TENSION CABLE BARRIER (HTCB), MGS, REPLAC",08,RIV,010,11.7,12,45194,47577,,47212
0825000024,11/27/2057,08-1R070,0825000024 - 1R070 THIS PROJECT PROPOSES TO INSTALL OVERHEAD LIGHTING AT,08,59V08,VAR,0,0,45538,47002,,46371
0825000026,12/04/2057,08-1R300,0825000026 - 1R300 MAINTAIN CLASSIFIED LANDSCAPED FWY,08,RIV,VAR,0,0,45550,49381,46248,49011
0825000027,12/06/2057,08-1R290,0825000027 - 08-1R290 MAINTAIN CLASSIFIED LANDSCAPED FREEWAY. DEAD TREES,08,RIV,091,0.6,22.1,45530,50238,46248,49507
0825000028,12/05/2057,08-1R190,0825000028 - 1R190 THE PROJECT PROPOSED IMPROVEMENTS ON THE I-10 INVOLVIN,08,RIV,010,13.3,33,45541,46188,,
0825000031,12/12/2057,08-1R310,0825000031 - 1R310 SIGNIFICANT TRASH GENERATING AREA NEED TO HAVE TRASH C,08,SBD,015,0.7,32.6,45557,49230,,49230
0825000033,12/31/2057,08-1R320,0825000033 - 1R320 DRAINAGE SYSTEM RESTORATION - REPLACE/REHABILITATE CUL,08,SBD,173,0,23,45571,49982,,49982
0825000036,02/13/2058,08-1R330,"0825000036 - 1R330 REPAIR BURNED PAVEMENT, SIGNS, DELINEATORS, REFLECTORS",08,SBD,330,29.6,43.9,45540,48144,,46080
0825000037,02/12/2058,08-1R340,0825000037 - 1R340 BUILD A FIBER OPTIC LINE FOR 75 MILES WITHIN STATE RIG,08,59V08,VAR,0,0,45573,46631,,46631
0825000038,03/03/2058,08-1R350,0825000038 - 1R350 INSTALL CENTERLINE SINUSOIDAL GROUND IN RUMBLE STRIPS,08,SBD,038,49.5,59.4,45575,47941,,47605
0825000039,05/01/2058,08-1R370,0825000039 - 08-1R370,08,RIV,074,3.99,11.83,45540,48171,,46080
0825000040,05/02/2058,08-1R380,0825000040 - 1R380 OPEN TRENCH AND REPLACE THE DAMAGED SECTION OF 510' TH,08,RIV,015,18.7,19,45551,48171,,46080
0825000041,04/25/2058,08-1R360,0825000041 - 1R360 THE PROPOSED SOLUTION IS TO PROVIDE SINUSOIDAL MUMBLE,08,RIV,010,0,0,45589,45589,,
0825000044,05/19/2058,08-1R410,0825000044 - 08-1R410,08,RIV,074,11.7,11.8,45742,46700,,
0825000050,05/13/2058,08-1F356,0825000050 - 1F356 ROOFING,08,59V08,VAR,0,0,45597,45597,,
0825000051,08/02/2058,08-0R705,0825000051 - 0R705 IN SAN BERNARDINO & RIVERSIDE COUNTIES AT VAR LOCS,08,59V08,VAR,0,0,45632,47275,,
0825000052,05/14/2058,08-0R706,0825000052 - 08-0R706 - Roofing in San Bernardino & Riverside at Var Locs,08,59V08,VAR,0,0,45597,47242,,
0825000055,08/06/2058,08-1R430,0825000055 - 08-1R430 - SBCTA ONT CONNECTOR PROJECT IN SAN BERNARDINO CO,08,SBD,010,0,0,45603,45603,,
0825000056,05/23/2058,08-1R420,"0825000056 - 1R420 THE DAMAGE ASSESSMENT TEAM (DAT), CONSISTING OF MAINTE",08,RIV,015,0,0,45554,48190,,46136
0825000057,06/04/2058,08-1R450,0825000057 - 1R450 REHABILITATE CULVERTS,08,RIV,015,0,0,45609,48192,,46167
0825000058,06/05/2058,08-1R400,0825000058 - 08-1R400 - SR 210 AT LUGONIA AVE UC,08,SBD,210,32.839,32.839,45817,47042,,46675
0825000059,06/09/2058,08-1R460,0825000059 - 1R460 INVERT PAVE CULVERTS,08,RIV,015,0,0,45610,45610,,
0825000061,06/10/2058,08-1R090,0825000061 - 1R090 INSTALL OVERHEAD LIGHTING,08,59V08,VAR,0,0,45676,46689,,46689
0825000064,06/07/2058,08-1R080,0825000064 - 1R080 INSTALL OVERHEAD LIGHTING,08,SBD,VAR,0,0,45725,47316,,46685
0825000065,06/15/2058,08-1R440,0825000065 - 08-1R440,08,SBD,210,0,11.5,45612,48151,,
0825000067,12/18/2058,08-1R480,0825000067 - 1R480 PROPOSED TO PARTIALLY RECONSTRUCT SR-91 TOLL LANES WIT,08,RIV,091,0,8,45719,50014,,49763
0825000069,11/19/2058,08-1R490,0825000069 - 1R490 RESTORE AND REPAIR TRAFFIC CONTROL FUNCTION AT THE CHP,08,RIV,015,0,0,45628,48208,,46083
0825000074,04/16/2059,08-1P911,0825000074 - 08-1P911 IN RIVERSIDE COUNTY AT 0.4 MILE N/O OF HORSETHIEF C,08,RIV,015,29.6,29.6,45643,48226,45779,47837
0825000075,04/27/2059,08-1R510,"0825000075 - 1R510 0.1' TO 0.2' COLD PLANE OVERLAY, AND REPLACE ASPHALT C",08,SBD,040,0,0,45583,48227,,45989
0825000076,06/15/2059,08-1R530,0825000076 - 08-1R530 ALONG THE MEDIAN OF US 395 FROM 1.3 MILE NORTH OF V,08,SBD,395,19.1,45.7,45662,48218,,47897
0825000077,06/14/2059,08-1R550,"0825000077 - 08-1R550 IN RIVERSIDE COUNTY, FROM 1.8 MILE E/O BIG HORN DR",08,RIV,074,87,90.5,45646,48235,,45964
0825000078,05/30/2059,08-1R540,"0825000078 - 08-1R540 IN RIVERSIDE COUNTY, FROM PALM CYN LT TO BIG HORN D",08,RIV,074,79.7,85.2,45646,48235,,46013
0825000079,06/24/2059,08-1R520,0825000079 - 1R520 WIDEN THE ROADWAY TO PROVIDE UP TO AN 8-FOOT PAVED SHO,08,SBD,247,39.8,44.6,45662,48029,,47707
0825000080,06/20/2059,08-1R500,0825000080 - 08-1R500 SBD- SR-18 FROM POSTMILE 18.4 TO 19.2.,08,SBD,018,18.4,19.2,45583,48239,,46174
0825000081,07/09/2059,08-1R560,"0825000081 - 08-1R560 IN CITY OF ONTARIO, FROM MOUNTAIN AVE TO EUCLID AVE",08,SBD,060,3.8,4.8,45504,48241,,46083
0825000082,07/19/2059,08-0F63U,"0825000082 - 0F63U CONSTRUCT 4-FOOT MEDIAN BUFFER, STANDARD SHOULDERS AND",08,SBD,395,0,0,45664,45664,,
0825000084,08/15/2059,08-1P171,0825000084 - 1P171 ARCADIAN WILL BUILD A FIBER OPTIC LINE WITHIN STATE RI,08,SBD,015,0,0,45668,45668,,
0825000085,10/17/2059,08-1R570,"0825000085 - 1R570 FOR THE RWIS RIV 10, PM 48.42, W/O WASHINGTON THIS LOC",08,RIV,010,48.4,48.4,45682,48879,,
0825000086,10/16/2059,08-1R580,0825000086 - 1R580 REPLACE DEFICIENT BOILERS AND WATER HEATERS WITH NEW E,08,SBD,015,7.6,7.6,45682,48879,,
0825000087,10/24/2059,08-1R590,0825000087 - 08-1R590 TO RESOLVE THE ISSUE OF ACCESSING SERVICE CABINETS,08,RIV,VAR,0,0,45684,47042,,46675
0825000088,12/14/2059,08-1R610,0825000088 - 1R610 WTI CCTV REPLACEMENT TMS/RWIS STATIONS COMPONENT REPLA,08,59V08,VAR,0,0,45691,48271,,46730
0825000090,01/26/2060,08-1R620,0825000090 - 1R620 REHABILITATE AND REPLACE CULVERTS,08,SBD,018,0,0,45698,45698,,
0825000091,02/12/2060,08-0R707,0825000091 - 0R707 REROOF MAINTENANCE STATION (SERVICE CONTRACT),08,SBD,040,0.8,0.8,45699,46875,,
0825000094,04/09/2060,08-1R640,"0825000094 - 1R640 DEBRIS REMOVAL, CLEAN DRAINAGE BASINS, REPAIR/REPLACE",08,SBD,330,0,0,45700,48289,,46178
0825000096,05/07/2060,08-1R650,0825000096 - 1R650 THE PROJECT PROPOSES TO CONSTRUCT : 1. A NEW ROADWAY C,08,SBD,395,0,0,45719,46720,,46568
0825000099,05/15/2060,08-1R660,0825000099 - 1R660 SEAL COAT,08,SBD,062,94,106,45715,48296,,47025
0825000100,05/18/2060,08-1R670,0825000100 - 1R670 SEAL COAT,08,SBD,247,0,0,45707,48296,46099,46843
0825000101,05/24/2060,08-1R630,0825000101 - 1R630 PREPARE A DDO TO UPGRADE COMMUNICATION HUBS AS FOLLOWE,08,59V08,VAR,0,0,45715,48296,,46174
0825000102,06/10/2060,08-1R690,"0825000102 - 1R690 DIGOUTS, CRACK TREATMENT AND SLURRY SEAL.",08,RIV,111,0,0,45716,48297,,46730
0825000107,07/25/2060,08-1R700,0825000107 - 1R700 CRACK SEAL AND SLURRY SEAL FROM PM R9.0 TO R16.0.,08,RIV,079,0,0,45730,45730,,
0825000108,07/22/2060,08-1R750,0825000108 - 1R750 PROVIDE ROADSIDE REHABILITATION BY REPAIRING/ REPLACIN,08,RIV,015,4.2,5.2,45730,47042,,46675
0825000109,07/21/2060,08-1R740,0825000109 - 1R740 PROVIDE ROADSIDE REHABILITATION BY REPAIRING/ REPLACIN,08,RIV,015,42.4,46.1,45730,47042,,46675
0825000112,08/01/2060,08-1R730,0825000112 - 1R730 INSTALL DRAINAGE SYSTEM TO PREVENT CONCENTRATED FLOW C,08,SBD,138,0,0,45736,45736,,
0825000113,08/09/2060,08-1R760,0825000113 - 1R760 Bridge Preventive Maintenance,08,SBD,015,0,0,45737,48319,,47053
0825000115,08/23/2060,08-1R780,"0825000115 - 1R780 REPLACE CHANGEABLE MESSAGE SIGNS, OPEN CLOSE SIGN, UND",08,RIV,015,0.6,1.4,45740,47039,,46675
0825000119,09/21/2060,08-1R840,0825000119 - 1R840 0.25' MILL AND OVERLAY,08,SBD,015,7.5,7.6,45749,45749,,
0825000121,09/17/2060,08-1R710,0825000121 - 1R710 0.25' MILL AND OVERLAY FROM PM R16.0 TO R19.16,08,RIV,079,16,19.16,45748,45748,,
0825000122,09/16/2060,08-1R680,0825000122 - 1R680 CRACK SEAL AND SLURRY SEAL FROM PM R4.228 TO R9.0.,08,RIV,079,4.228,9,45748,45748,,
0825000129,11/09/2060,08-1R900,0825000129 - 1R900 PREPARE A DISTRICT DIRECTOR'S ORDER TO REPAIR DAMAGED,08,RIV,243,21.8,24,45764,45764,,
0825000131,12/20/2060,08-1R322,0825000131 - 1R322 DRAINAGE SYSTEM RESTORATION - REPLACE/REHABILITATE CU,08,SBD,173,18.6,23,45763,50252,,49944
0825000132,12/19/2060,08-1R321,0825000132 - 1R321 DRAINAGE SYSTEM RESTORATION-REPLACE/REHABILITATE CULVE,08,SBD,173,0,18.6,45763,50290,,49982
0825000134,12/28/2060,08-1R800,0825000134 - 1R800 INSTALL A NEW DECANTE.,08,SBD,VAR,0,0,45799,47308,,46675
0825000136,01/06/2061,08-1R820,0825000136 - 1R820 INSTALL A NEW DECANTER,08,SBD,040,1.9,0,45778,45778,,
0825000137,01/05/2061,08-1R810,0825000137 - 1R810 INSTALL A NEW DECANTE.,08,SBD,060,0.1,0.1,45778,45778,,
0825000140,02/06/2061,08-1R950,0825000140 - 1R950 IN VICTORVILLE AND SOUTH OF THE RAILROAD TRACKS AND EA,08,SBD,015,31.047,0,45785,45785,,
0825000141,02/03/2061,08-1R880,0825000141 - 1R880 THIS PROJECT PROPOSES IMPLEMENTING A PROTECTED LEFT-TU,08,SBD,018,49.203,49.203,45785,48978,,
0825000142,01/31/2061,08-1R970,0825000142 - 1R970 ADDING A DRAINAGE INLET,08,RIV,079,8.9,10.2,45785,45785,,
0825000143,02/01/2061,08-1R980,0825000143 - 1R980 PREPARE A DISTRICT DIRECTOR'S ORDER (DDO)TO REMOVE AND,08,59V08,VAR,0,0,45785,45785,,
0825000153,03/12/2061,08-0R709,0825000153 - 0R709 FLOORING (SERVICE CONTRACT),08,SBD,VAR,0,0,45805,45805,,
0825000154,03/13/2061,08-0R708,0825000154 - 0R708 FLOORING (SERVICE CONTRACT),08,RIV,VAR,0,0,45805,45805,,
0825000161,04/13/2061,08-1R960,0825000161 - 1R960 PREPARE A DISTRICT DIRECTOR'S ORDER TO REPLACE DAMAGED,08,SBD,015,81.65,82.05,45770,48394,,46099
0825000162,05/10/2061,08-1R830,0825000162 - 1R830 INSTALL BACK PLATES WITH RETRO-REFLECTIVE BORDERS FOR,08,RIV,VAR,0,0,45819,45819,,
0825000170,05/15/2061,08-1T040,0825000170 - 1T040 PREPARE A DISTRICT DIRECTOR'S ORDER TO REPLACE CRASH C,08,RIV,VAR,0,0,45824,45824,,
0825000171,05/26/2061,08-1T030,0825000171 - 1T030 REMOVE AND REPLACE ATTENUATORS,08,RIV,078,0,0,45824,45824,,
0825000172,05/22/2061,08-1T050,0825000172 - 1T050 PREPARE A DISTRICT DIRECTOR'S ORDER TO REPAIR SLOPE EM,08,SBD,058,33.41,33.54,45761,48407,,46335
0825000173,08/21/2061,08-1T020,0825000173 - 1T020 ALONG SBD I-15 THERE ARE OCCURRENCES OF SERIOUS INJURY,08,SBD,015,8.23,26.24,45848,45848,,
0825000174,05/23/2061,08-1R920,0825000174 - 1R920 THE SCOPE OF WORK PROPOSES TO INSTALL A GUARDRAIL SYST,08,SBD,010,25.85,30.05,45852,46153,,
0825000177,07/12/2061,08-1T080,0825000177 - 1T080 PREPARE A DISTRICT DIRECTOR'S ORDER TO REPAIR HARS,08,59V08,VAR,30.079,0,45826,48418,,46132
0825000178,07/13/2061,08-1T090,0825000178 - 1T090 PREPARE A DISTRICT DIRECTOR'S ORDER TO REPAIR HAR BEAC,08,59V08,VAR,0,0,45826,48418,,46132
0825000179,07/14/2061,08-1T100,0825000179 - 1T100 PREPARE A DIRECTOR'S ORDER TO REPAIR THE FIRE DAMAGED,08,SBD,138,0,0,45839,45839,,
0826000002,08/05/2061,08-1T070,0826000002 - 1T070 THE CITY OF BANNING WILL GRADE SEPARATE HARGRAVE STREE,08,RIV,010,13,14.5,45846,45846,,
0826000006,08/27/2061,08-1T060,0826000006 - 1T060 AS A COUNTERMEASURE TO REDUCE FATALITIES AND SERIOUS I,08,RIV,060,0.45,14.08,45852,45852,,
0900000001,04/26/1988,09-0R000,0900000001 - R/W SALE OF EXCESS LAND OR REAL PROPERTY SERVICES,09,59V09,VAR,0,0,36892,46731,,
0900000030,03/26/1941,09-21340,0900000030 - Olancha and Cartago Expressway,09,INY,395,29.2,41.8,33239,58841,39264,46147
0900000032,03/31/1941,09-2144U,0900000032 - MANZANAR/INDEPENDENCE 4-LANE,09,INY,395,65,76.1,35977,43557,35977,42724
0900000038,04/13/1941,09-23770,0900000038 - High Pt Curve Realignment,09,MNO,395,118.7,119.6,33239,44075,37438,42823
0900000039,04/27/1988,09-24340,0900000039 - CONSTRUCT MOJAVE BYPASS - 4 LANES,09,59V09,VAR,108.7,117,33239,45777,,
0900000040,04/28/1988,09-25801,0900000040 - ED POWERS REHAB,09,INY,395,117.8,122.4,35984,45714,,45384
0900000042,04/29/1988,09-26901,0900000042 - S.SHERWIN SUMMIT REHAB,09,59V09,395,0,0,39448,46884,,41716
0900000045,04/30/1988,09-28750,0900000045 - TOWNE PASS ROCKFALL,09,INY,190,65.9,66.5,35796,43831,39630,43312
0900000047,02/17/2009,09-29090,0900000047 - RECLAMATION OF MATERIAL SITES,09,59V09,395,0,0,40544,43811,,43017
0900000050,05/12/1941,09-29550,0900000050 - Little Lake Rehab,09,INY,395,0,8.6,36161,44531,36708,44440
0900000064,05/01/1988,09-31660,0900000064 - NORTH LITTLE LAKE REHAB,09,INY,395,8.5,11.8,36708,44713,36708,44440
0900000071,05/02/1988,09-31890,0900000071 - TOPAZ DRAINAGE,09,MNO,395,119.1,120.5,37987,46883,,41945
0900000076,05/03/1988,09-32630,0900000076 - TALC CITY DRAINAGE,09,INY,190,29.6,36.1,38353,44820,,42186
0900000080,05/04/1988,09-32710,0900000080 - Sonora Wildlife Crossing,09,MNO,395,14.6,15.2,38169,44926,39234,41091
0900000096,05/05/1988,09-33290,0900000096 - Bridgeport Passing Lanes,09,MNO,395,73.3,83.1,38169,43344,,
0900000099,05/06/1988,09-33400,0900000099 - Inyo Co Interpretive Displays,09,INY,395,108.8,108.8,38169,41456,39448,41373
0900000105,06/13/2009,09-33610,0900000105 - MATERIAL SITE#117/117A RECLAMATION POLELINE PITS RECLAMATION,09,MNO,167,0.5,0.5,40544,47389,,43035
0900000109,06/11/1941,09-33770,0900000109 - US395 BRIDGE DECK REHABILITATION AND RAIL UPGRADE,09,MNO,395,23.6,27.1,39083,42789,,41632
0900000127,09/11/1949,09-34100,0900000127 - LAWS REHAB,09,INY,006,0,8.4,38169,42767,40360,42125
0900000128,05/07/1988,09-34110,0900000128 - Joshua Tree Drainage,09,INY,190,27,29.4,38169,42979,,42339
0900000129,04/10/1967,09-34120,0900000129 - Green Lakes Rehab,09,MNO,395,69.8,75.9,38169,43665,,
0900000136,06/05/1988,09-34210,0900000136 - D-09 TMC Board,09,INY,395,0,0,39814,44722,,44123
0900000138,07/16/1947,09-34240,0900000138 - INDEPENDENCE MAINTENANCE STATION UPGRADE,09,INY,395,73.8,73.8,38169,41821,,41813
0900000139,06/06/1988,09-34250,0900000139 - Buckeye Shoulders,09,MNO,395,78.8,80.6,39814,44908,,41620
0900000144,06/07/1988,09-34330,0900000144 - COOP AGREEMNT-INTERSECTION IMPROV -WYE RD IMPROVEMENTS,09,INY,006,0.1,0.1,39814,44321,,
0900000163,06/08/1988,09-34570,0900000163 - Bishop Mtce Yard Expansion,09,INY,006,0.1,0.1,38169,46216,,46216
0900000205,06/10/1941,09-33750,0900000205 - COSO WASH BRIDGE RAILING,09,INY,190,19.3,19.3,38169,41943,,41214
0900000214,06/09/1988,09-34650,0900000214 - Oasis Curve Correction,09,MNO,266,2.2,2.6,38169,43190,,42912
0900000216,06/10/1988,09-34670,0900000216 - Pole Line Turn Pocket,09,MNO,395,57,58.8,38169,44043,,43690
0900000227,06/11/1988,09-35010,0900000227 - SIDEWALK REHAB    *JUNE LAKE SIDEWALKS*,09,MNO,158,2.2,2.9,38169,41644,,41579
0900020002,05/02/1967,09-33500,0900020002 - Lee Vining Rockfall,09,MNO,395,52.3,53.7,38169,45230,40319,45174
0900020055,06/12/1988,09-35080,0900020055 - Sheep Ranch Shoulders,09,MNO,395,80.6,84.1,38169,45807,40725,45379
0900020058,04/23/1947,09-35120,0900020058 - Haiwee Clear Recovery Zone,09,INY,395,20.3,22.3,38169,45198,,44027
0900020068,05/16/1947,09-34910,0900020068 - Kern Polyester Concrete Overlays,09,59V09,VAR,0,0,38169,44223,,
0900020075,06/13/1988,09-33340,0900020075 - Independence Mtrl. Site 118,09,INY,395,120.9,120.9,38718,43739,,43046
0900020076,06/14/1988,09-35130,0900020076 - Pearl's Dip,09,INY,190,70.9,71.4,40909,43599,,42961
0900020081,06/15/1988,09-35160,0900020081 - NB Bartlett CAPM,09,INY,395,45.6,52.9,38899,43581,,43033
0900020087,06/16/1988,09-35180,0900020087 - Warm Springs Shoulders,09,INY,395,113,113.2,38169,41579,,41579
0900020088,06/17/1988,09-35190,0900020088 - LA Aqueduct Bridge #48-0014L Inspection Access,09,INY,395,65.6,65.6,38899,41579,,41579
0900020090,06/18/1988,09-35210,0900020090 - Bishop ADA,09,59V09,VAR,0,0,38169,45407,41813,45228
0900020091,06/19/1988,09-34090,0900020091 - Bridgeport Culverts,09,MNO,395,72.5,86,38169,46203,,46203
0900020099,07/28/1948,09-35230,0900020099 - Remodel Lee Vining Mechanics Facility,09,MNO,395,51.5,51.5,38899,43152,,43152
0900020100,09/21/1949,09-35240,0900020100 - Lee Vining Truck Shed Rmdl,09,MNO,395,51.5,51.5,38901,43739,,43028
0900020101,11/07/1952,09-35250,0900020101 - Independence Mtce. Sta Equip. Canopy,09,INY,395,73.9,73,38901,44357,,43221
0900020112,06/20/1988,09-35260,0900020112 - Chalfant Shoulders,09,MNO,006,4,5.5,38899,41883,,41883
0900020113,09/14/1948,09-35270,0900020113 - Mammoth CMS,09,MNO,203,7,7,38899,42878,,41579
0912000002,02/24/1988,09-35060,0912000002 - Hwy.168 Sidewalks,09,INY,168,16.8,17.5,38169,43831,,43199
0912000006,02/25/1988,09-35310,0912000006 - N. Sherwin CAPM,09,MNO,395,6.9,10.3,38169,42370,,42250
0912000007,03/19/1988,09-35320,0912000007 - Towne Pass Curve Correction,09,INY,190,69.2,69.8,38169,45656,41798,45229
0912000009,03/20/1988,09-35330,0912000009 - Crestview Sat Mtce Sta,09,MNO,395,34.1,34.1,38169,43862,,43179
0912000010,03/21/1988,09-35340,0912000010 - Reynolds Rd. Turn Ln.,09,INY,395,102,102.4,38169,43831,,43160
0912000015,03/22/1988,09-35350,0912000015 - Indy Tank Removal,09,INY,395,73.8,73.8,38169,41640,,41579
0912000018,03/23/1988,09-35370,0912000018 - N. Benton Mtrl Site #24A,09,MNO,006,29.7,29.7,38169,43221,,43221
0912000019,03/24/1988,09-35380,0912000019 - Milner Fan Mtrl Site #210,09,MNO,006,8,8,38169,42887,,42186
0912000020,03/25/1988,09-35390,0912000020 - Baseline Mtrl Site #190,09,MNO,395,46.5,46.5,38169,43850,,43151
0912000021,03/26/1988,09-35400,0912000021 - Brockman Mtrl Site #116 Remed. Reclamation,09,INY,395,118,118,38169,42948,,42309
0912000023,03/27/1988,09-35410,0912000023 - Conway CAPM,09,MNO,395,63.9,65.1,38169,43676,,42964
0912000027,03/28/1988,09-35430,0912000027 - North White Mtn. Shldr Widening,09,MNO,006,2.4,4,38169,42725,,42725
0912000028,03/29/1988,09-31630,0912000028 - 190 RW Acquisition,09,INY,190,42.7,128.4,37987,46569,,
0912000029,06/06/1949,09-35440,0912000029 - Lee Vining Crew Room,09,MNO,395,51.5,51.5,38169,44032,,43028
0912000033,03/30/1988,09-34940,0912000033 - Aspen Fales Shoulders,09,MNO,395,88.4,91.5,38169,45729,,45427
0912000038,03/31/1988,09-35510,0912000038 - Crestview Sat Mtce Sta Elec Utilities,09,MNO,395,34.1,34.1,40909,44957,,
0912000039,04/01/1988,09-35530,0912000039 - Shoshone CAPM,09,INY,127,0,20,40909,46591,,43615
0912000040,04/02/1988,09-35540,0912000040 - Conway Vista Pt Imprvmnts,09,MNO,395,62.5,62.5,38169,42887,,
0912000043,06/28/1958,09-35560,0912000043 - Crestview Sat Mtce Sta III,09,MNO,395,34.1,34.1,38169,42370,,
0912000044,06/04/1976,09-35610,0912000044 - Crestview Maintenance Station,09,MNO,395,34.1,34.1,41213,44481,,44320
0912000049,04/03/1988,09-35660,0912000049 - Travertine Drainage Restoration Project,09,INY,190,110.5,110.7,40909,48870,,
0912000054,04/04/1988,09-35680,0912000054 - North See Vee Signal,09,INY,VAR,117.3,117.31,38901,45627,41112,45505
0912000055,04/05/1988,09-35600,0912000055 - South White Mtn. Shldr. Widening,09,MNO,006,0.8,2.4,40909,44075,41703,43028
0912000056,04/06/1988,09-35590,0912000056 - Rudolph Rd. Shoulder Widening,09,59V09,006,0,0,41374,42014,,41374
0912000057,04/07/1988,09-35580,0912000057 - McNally Shoulder Widening,09,INY,006,5.9,7.5,41374,42014,,41374
0912000059,04/08/1988,09-35570,0912000059 - Jean Blanc Shoulder Widening,09,INY,006,4.3,5.9,41374,42014,,41374
0912000064,04/11/1967,09-35690,0912000064 - Inyo/Mono Bridge Trnstn Rail,09,59V09,395,0,0,40909,44227,41275,43690
0912000073,04/09/1988,09-35700,0912000073 - Lee Vining Slope Revegetation,09,MNO,395,52.6,52.7,38169,42449,,
0912000074,07/05/2009,09-35730,0912000074 - Rickey Ditch Mtrl Site #250,09,MNO,395,114.7,114.7,40909,46882,,42766
0913000002,04/10/1988,09-35750,0913000002 - Amargosa Culverts,09,INY,127,22.7,31.5,41119,44652,41844,43734
